Accounts,On/Off,Wine,Date,Address,Lat,Lon
Rio Hill Wine & Beer,off,Chardonnay,10/21,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Salisbury Country Club,on,Chardonnay,12/21,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.527933,-77.653554
"Salt Line, The- Ballston",on,Chardonnay,3/22,"4040 Wilson Blvd., Arlington, VA 22203",38.8796459,-77.1086715
Thornton River Grille,on,Chardonnay,11/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Chardonnay,11/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Chardonnay,12/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Chardonnay,12/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Chardonnay,1/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Chardonnay,1/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Chardonnay,3/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Tinto Wine & Cheese - Chesapeake,on,Chardonnay,1/22,"236 Carmichael Way #308, Chesapeake, VA 23322",36.660423,-76.233525
Tinto Wine & Cheese - Hilltop,on,Chardonnay,1/22,"640 Hilltop West Shopping Ctr, Virginia Beach, VA 23451",36.8524094,-76.0208537
Town Duck,on,Chardonnay,1/22,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Valley Pike Farm Market,off,Chardonnay,10/21,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Valley Pike Farm Market,off,Chardonnay,3/22,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Walsh Family Wines,on,Chardonnay,11/21,"16031 Hillsboro Road, Purcellville, VA 20132",39.1739045,-77.7251377
Westside Produce & Provisions,off,Chardonnay,11/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
White Moose Inn,on,Chardonnay,3/22,"291 Main St., Washington, VA 22747",38.7123391,-78.16034
Whole Ox,on/off,Chardonnay,12/21,"8357 West Main Street, Marshall, VA 20115",38.8651661,-77.856671
Williamsburg Winery,on,Chardonnay,12/21,"5800 Wessex Hundred, Williamsburg, VA 23185",37.2315138,-76.718275
Wine Guild,off,Chardonnay,12/21,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0239329,-78.4698251
Wine Guild,off,Chardonnay,12/21,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0239329,-78.4698251
Wine Warehouse,off,Chardonnay,12/21,"1804 Hydraulic Rd, Charlottesville, VA 22902",38.0607943,-78.4914214
Aberdeen Barn,on,Eluvium,11/21,"2018 Holiday Drive, Charlottesville, VA 22901",38.0587447,-78.4931749
Arrowine,Off,Eluvium,2/22,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Balducci's - Alexandria,Off,Eluvium,1/22,"600 Franklin St, Alexandria, VA 22314",38.7978102,-77.0479011
Barrel Chest,Off,Eluvium,12/21,"2601 Franklin Rd. Suite A, Roanoke, VA 24014",37.2489661,-79.9590297
Bluejacket,on,Eluvium,10/21,"300 Tingey St. SE, Washington, DC 20374",38.8751743,-77.0014763
Bluejacket,on,Eluvium,1/22,"300 Tingey St. SE, Washington, DC 20374",38.8751743,-77.0014763
Bluejacket,on,Eluvium,1/22,"300 Tingey St. SE, Washington, DC 20374",38.8751743,-77.0014763
C&O Restaurant,On,Eluvium,12/21,"515 E Water St, Charlottesville, VA 22902",38.0290618,-78.4782802
City Vino,off,Eluvium,1/22,"810 Caroline St Ste 101, Fredericksburg, VA 22407",38.3020808,-77.4587685
City Vino,off,Eluvium,2/22,"810 Caroline St Ste 101, Fredericksburg, VA 22407",38.3020808,-77.4587685
Cochon d'Or,on,Eluvium,11/21,"2829 Main St, Hot Springs, VA 24445",37.9998484,-79.8317533
Commune - Norfolk,on,Eluvium,10/21,"759 Granby St., Norfolk, VA 23510",36.8562717,-76.2885787
Cork & Fork - DC,off,Eluvium,12/21,"1522 14th St NW, Washington, DC 20005",38.9104777,-77.0321531
Corks & Kegs,off,Eluvium,11/21,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Corks & Kegs,off,Eluvium,3/22,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Crystal Palate,off,Eluvium,10/21,"4500 Pretty Lake Avenue, Norfolk, VA 23518",36.925493,-76.1880817
Crystal Spring Grocery,Off,Eluvium,10/21,"2205 Crystal Spring Ave SW, Roanoke, VA 24014",37.2485824,-79.9468989
Duner's,on,Eluvium,3/22,"4372 Ivy Rd., Charlottesville, VA 22903",38.0576978,-78.5980417
Ellwood Thompson,off,Eluvium,10/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Eluvium,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Eluvium,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Eluvium,1/22,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Eluvium,3/22,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Everyday Sommelier,on,Eluvium,11/21,"514 B 5th St, Lynchburg, VA 24504",37.4160576,-79.1485347
Fahrenheit 132,on,Eluvium,12/21,"328 William Street, Fredericksburg, VA 22401",38.3028665,-77.4612967
Farmington,on,Eluvium,3/22,"1625 Country Club Circle, Charlottesville, VA 22901",38.0616369,-78.5419503
Fat Canary,on,Eluvium,10/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,11/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,12/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,1/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,3/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Eluvium,3/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Foods of All Nations,off,Eluvium,11/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Eluvium,12/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Eluvium,1/22,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Greenwood,off,Eluvium,10/21,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Greenwood,off,Eluvium,2/22,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Jefferson Hotel,on,Eluvium,2/22,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Knead Wine,on,Eluvium,11/21,"5 W Washington Street, Middleburg, VA 20117",38.9687122,-77.7358083
Knead Wine,on,Eluvium,11/21,"5 W Washington Street, Middleburg, VA 20117",38.9687122,-77.7358083
Knead Wine,on,Eluvium,1/22,"5 W Washington Street, Middleburg, VA 20117",38.9687122,-77.7358083
Knead Wine,on,Eluvium,2/22,"5 W Washington Street, Middleburg, VA 20117",38.9687122,-77.7358083
La Fromagerie,on/off,Eluvium,11/21,"1222 King St, Alexandria, VA 22314",38.805648,-77.053429
Le Vintage,off,Eluvium,3/22,"1218 King Street, Alexandria, VA 22314",38.8057139,-77.0533207
Le Vintage,off,Eluvium,3/22,"1218 King Street, Alexandria, VA 22314",38.8057139,-77.0533207
Libbie Market,off,Eluvium,12/21,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Local Chop & Grill House,on,Eluvium,10/21,"56 W Gay St #107, Harrisonburg, VA 22802",38.4539237,-78.8684235
Local Chop & Grill House,on,Eluvium,1/22,"56 W Gay St #107, Harrisonburg, VA 22802",38.4539237,-78.8684235
Local Chop & Grill House,on,Eluvium,3/22,"56 W Gay St #107, Harrisonburg, VA 22802",38.4539237,-78.8684235
"Local, The",on,Eluvium,10/21,"824 Hinton Ave, Charlottesville, VA 22901",38.0244641,-78.4755275
Locke Store,off,Eluvium,12/21,"2049 Millwood Rd., Millwood, VA 22646",39.0695654,-78.0379321
Market Street Wine Shop,off,Eluvium,10/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Market Street Wine Shop,off,Eluvium,12/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Market Street Wine Shop,off,Eluvium,12/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Market Street Wine Shop,off,Eluvium,12/21,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Market Street Wine Shop,off,Eluvium,1/22,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Mom's Apple Pie - Hill High,off,Eluvium,12/21,"35246 Harry Byrd Hwy Ste. 100, Round Hill, VA 20141",39.1277991,-77.7873132
Mom's Apple Pie - Hill High,off,Eluvium,2/22,"35246 Harry Byrd Hwy Ste. 100, Round Hill, VA 20141",39.1277991,-77.7873132
Mona Lisa,off,Eluvium,12/21,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Mona Lisa,off,Eluvium,1/22,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Mona Lisa,off,Eluvium,3/22,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Norm's Beer & Wine,off,Eluvium,10/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Norm's Beer & Wine,off,Eluvium,12/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Norm's Beer & Wine,off,Eluvium,12/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Norm's Beer & Wine,off,Eluvium,2/22,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Old Lex Mercantile,Off,Eluvium,12/21,"113 W Nelson St., Lexington, VA 24450",37.7851009,-79.4439846
Olmsted,On,Eluvium,1/22,"659 Vanderbilt Ave, Brooklyn, NY 11238",40.677064,-73.9687578
Omni - Homestead Resort,on,Eluvium,3/22,"7696 Sam Snead Highway, Hot Springs, VA 24445",37.9970692,-79.8305868
Press 626,on,Eluvium,10/21,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Primland Resort,on,Eluvium,10/21,"2000 Busted Rock Road, Meadows of Dan, VA 24120",36.6881805,-80.3543771
Rio Hill Wine & Beer,off,Eluvium,10/21,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Taste - Bayville Farms,on/off,Eluvium,12/21,"4097 Shore Drive, Virginia Beach, VA 23455",36.9059328,-76.1160943
Taste - Hilltop,on/off,Eluvium,10/21,"1554 Laskin Road, Suite 110, Virginia Beach, VA 23451",36.853651,-76.0153597
Taste - Hilltop,on/off,Eluvium,12/21,"1554 Laskin Road, Suite 110, Virginia Beach, VA 23451",36.853651,-76.0153597
Taste - Oceanfront,off,Eluvium,2/22,"3603 Pacific Avenue, Virginia Beach, VA 23451",36.8641917,-75.9803595
Taste - Town Center,off,Eluvium,3/22,"4513 Commerce Street, Virgina Beach, VA 23462",36.8416311,-76.1345806
Tastings of Charlottesville,off,Eluvium,3/22,"502 East Market St, Charlottesville, VA 22902",38.0303427,-78.4779714
Thornton River Grille,on,Eluvium,10/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Eluvium,11/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Eluvium,12/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Eluvium,2/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Eluvium,2/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Tuscatora Mill,on,Eluvium,11/21,"203 Harrison St SE, Leesburg, VA 20175",39.1126676,-77.5629852
Unwined - Belle View,off,Eluvium,11/21,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined - Belle View,off,Eluvium,11/21,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined - Belle View,off,Eluvium,2/22,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined - King St,off,Eluvium,12/21,"Bradlee Shopping Center, Alexandria, VA 22302",38.8286279,-77.091689
Unwined - King St,off,Eluvium,2/22,"Bradlee Shopping Center, Alexandria, VA 22302",38.8286279,-77.091689
Valley Pike Farm Market,off,Eluvium,10/21,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Westside Produce & Provisions,off,Eluvium,10/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Whole Ox,on/off,Eluvium,12/21,"8357 West Main Street, Marshall, VA 20115",38.8651661,-77.856671
Williamsburg Winery,on,Eluvium,10/21,"5800 Wessex Hundred, Williamsburg, VA 23185",37.2315138,-76.718275
Williamsburg Winery,on,Eluvium,12/21,"5800 Wessex Hundred, Williamsburg, VA 23185",37.2315138,-76.718275
Williamsburg Winery,on,Eluvium,3/22,"5800 Wessex Hundred, Williamsburg, VA 23185",37.2315138,-76.718275
Wine Guild,off,Eluvium,12/21,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0239329,-78.4698251
Wine Guild,off,Eluvium,12/21,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0239329,-78.4698251
Wool Factory,on/off,Eluvium,3/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Zynodoa,on,Eluvium,10/21,"115 E Beverly St, Staunton, VA 24401",38.149814,-79.0709713
Zynodoa,on,Eluvium,11/21,"115 E Beverly St, Staunton, VA 24401",38.149814,-79.0709713
Zynodoa,on,Eluvium,3/22,"115 E Beverly St, Staunton, VA 24401",38.149814,-79.0709713
Alewife,on,Five Forks,10/21,"3120 E Marshall St., Richmond, VA 23223",37.5288308,-77.4116311
Alewife,On,Five Forks,1/22,"3120 E Marshall St., Richmond, VA 23223",37.5288308,-77.4116311
Amber Ox Kitchen & Brewery,on,Five Forks,10/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Barrel Chest,Off,Five Forks,1/22,"2601 Franklin Rd. Suite A, Roanoke, VA 24014",37.2489661,-79.9590297
Basic City Beer Co.,Off,Five Forks,1/22,"1010 E Main St, Waynesboro, VA 22980",38.0634845,-78.873384
Capital Ale House - Fairfax,On,Five Forks,10/21,"4069 Chain Bridge Rd, Fairfax, VA 22030",38.8442986,-77.3073582
Capital Ale House - Fairfax,on,Five Forks,1/22,"4069 Chain Bridge Rd, Fairfax, VA 22030",38.8442986,-77.3073582
Capital One Hall,on,Five Forks,12/21,"7750 Capital One Tower Rd, Tysons, VA 22102",38.9254757,-77.2112568
Capital One Hall,on,Five Forks,1/22,"7750 Capital One Tower Rd, Tysons, VA 22102",38.9254757,-77.2112568
City Vino,Off,Five Forks,11/21,"810 Caroline St Ste 101, Fredericksburg, VA 22407",38.3020808,-77.4587685
Commune - Norfolk,on,Five Forks,10/21,"759 Granby St., Norfolk, VA 23510",36.8562717,-76.2885787
Crystal City Wine Shop,off,Five Forks,10/21,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Crystal City Wine Shop,off,Five Forks,10/21,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Department of Beer & Wine,off,Five Forks,10/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Department of Beer & Wine,off,Five Forks,11/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Department of Beer & Wine,off,Five Forks,12/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Ellwood Thompson,off,Five Forks,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Ellwood Thompson,off,Five Forks,12/21,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Foods of All Nations,off,Five Forks,10/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Greenwood,off,Five Forks,10/21,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Greenwood,off,Five Forks,1/22,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Hot Cakes,on/off,Five Forks,10/21,"Barracks Road Shopping Center, Charlottesville, VA 22903",38.0528154,-78.5012568
In Vino Veritas,off,Five Forks,1/22,"3015 Louisa Rd, Keswick, VA 22947",38.0134664,-78.3951928
Ivy Inn,on,Five Forks,10/21,"2244 Old Ivy Rd., Charlottesville, VA 22903",38.0459524,-78.5162784
Ivy Inn,on,Five Forks,11/21,"2244 Old Ivy Rd., Charlottesville, VA 22903",38.0459524,-78.5162784
Ivy Inn,,Five Forks,12/21,"2244 Old Ivy Rd., Charlottesville, VA 22903",38.0459524,-78.5162784
J Emerson,off,Five Forks,11/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
J Emerson,off,Five Forks,12/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Live Arts,on,Five Forks,10/21,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
